username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
richjhewison;2016-05-05 05:05;0;0;"No fan of Sadiq Khan either, he is only slightly more tolerable than Cocksmith";;;;"727967362327130112";https://twitter.com/richjhewison/status/727967362327130112
nylaawan;2016-05-05 05:05;0;1;"@SadiqKhan best of luck..";;@SadiqKhan;;"727967326260350976";https://twitter.com/nylaawan/status/727967326260350976
Tariqismail82;2016-05-05 05:04;0;0;"@AmirMateen2 @KlasraRauf @SadiqKhan Everybody has own choice but he is also controversial due to Taliban lover and Gay marriage supporter";;@AmirMateen2 @KlasraRauf @SadiqKhan;;"727967271801356288";https://twitter.com/Tariqismail82/status/727967271801356288
cas_majid;2016-05-05 05:04;0;1;"@SadiqKhan good luck for tomorrow. I'm not a Londoner but you've fought an ethical & honest campaign. The truth will prevail";;@SadiqKhan;;"727967238314151937";https://twitter.com/cas_majid/status/727967238314151937
sabinadegaston;2016-05-05 05:04;1;0;"#Sadiq Khan's adult onset asthma doesn't stop him from hanging around #GatwickAirport Deplorable. @AirportWatch pic.twitter.com/jdIrESmgoY";;@AirportWatch;#Sadiq #GatwickAirport;"727967188687163393";https://twitter.com/sabinadegaston/status/727967188687163393
suaviter9;2016-05-05 05:03;0;0;"@McCracken304 @MaajidNawaz @SadiqKhan only disgrace is you";;@McCracken304 @MaajidNawaz @SadiqKhan;;"727966983778648065";https://twitter.com/suaviter9/status/727966983778648065
suaviter9;2016-05-05 05:03;0;0;"@McCracken304 @MaajidNawaz @SadiqKhan your 'religion' endorses slavery war rape stoning supremacism death for freedom of conscience";;@McCracken304 @MaajidNawaz @SadiqKhan;;"727966955882303488";https://twitter.com/suaviter9/status/727966955882303488
as_aama;2016-05-05 05:03;0;1;"@SadiqKhan @mtpennycook @CliveEfford @CllrDHyland @greenwichlabour @sarakhyde @mikekatz @KarenPBuckMP @LondonLabour @Students4Sadiq";;@SadiqKhan @mtpennycook @CliveEfford @CllrDHyland @greenwichlabour @sarakhyde @mikekatz @KarenPBuckMP @LondonLabour @Students4Sadiq;;"727966943043555328";https://twitter.com/as_aama/status/727966943043555328
is_crown;2016-05-05 05:03;0;0;"Elections tomorrow for the mayor of London . Voting for Sadiq Khan cause I don't like the Conservative party";;;;"727966896356765699";https://twitter.com/is_crown/status/727966896356765699
desnremi;2016-05-05 05:03;0;0;"Good luck to @SadiqKhan for tomorrow. Important to see a positive campaign fought on issues with real substance. pic.twitter.com/NmKHN9GFOp";;@SadiqKhan;;"727966878581329928";https://twitter.com/desnremi/status/727966878581329928
HomaSingaratnam;2016-05-05 05:03;1;0;"@jaydenXofficial @SadiqKhan all the way";;@jaydenXofficial @SadiqKhan;;"727966803876556800";https://twitter.com/HomaSingaratnam/status/727966803876556800
as_aama;2016-05-05 05:03;1;3;"@SadiqKhan @MikeGapes @wesstreeting @IlfordNorthCLP @romfordlabour @IlfordRecorder @IvanaBartoletti @Jas_Athwal best of luck";;@SadiqKhan @MikeGapes @wesstreeting @IlfordNorthCLP @romfordlabour @IlfordRecorder @IvanaBartoletti @Jas_Athwal;;"727966781495779328";https://twitter.com/as_aama/status/727966781495779328
Kingstonbro;2016-05-05 05:02;0;0;"Not received one leaflet from Sadiq Khan . Great we're getting another Mayor that couldn't give a shit about the outer boroughs.";;;;"727966729670938624";https://twitter.com/Kingstonbro/status/727966729670938624
suaviter9;2016-05-05 05:02;0;0;"@McCracken304 @MaajidNawaz @SadiqKhan where have you dispensed an equally vociferous barb at Muslims trading in slaves? Oh! You haven't?";;@McCracken304 @MaajidNawaz @SadiqKhan;;"727966681239322624";https://twitter.com/suaviter9/status/727966681239322624
pelliott1954;2016-05-05 05:02;0;1;"@TulipSiddiq @SadiqKhan @IndyVoices Well written, disappointing that ZG didn't have the courage to refuse Cameron & Crosby's Racist tactics";;@TulipSiddiq @SadiqKhan @IndyVoices;;"727966656161517568";https://twitter.com/pelliott1954/status/727966656161517568
jobbers7;2016-05-05 05:02;0;0;"Britain First " Expose " Sadiq #Khan https:// youtu.be/QEN_ZEAjNcY via @YouTube #muslim #mayor #London #Islam #terrorism #islamists";;@YouTube;#Khan #muslim #mayor #London #Islam #terrorism #islamists;"727966566520774657";https://twitter.com/jobbers7/status/727966566520774657
rydermc;2016-05-05 05:02;8;10;"I'm genuinely excited to be voting for @SadiqKhan tomorrow. Feels special. History in the making #VoteKhan #ReadyForKhan";;@SadiqKhan;#VoteKhan #ReadyForKhan;"727966531049639936";https://twitter.com/rydermc/status/727966531049639936
saifalighurki;2016-05-05 05:01;0;1;"@Fereeha @SadiqKhan ur supporting sadiq jst of his muslim being or u knw his past n politics crystal clear";;@Fereeha @SadiqKhan;;"727966504000626693";https://twitter.com/saifalighurki/status/727966504000626693
Anthony_M_Kelly;2016-05-05 05:01;0;0;"Irish Eyes will Certainly be Smiling when London Elects @SadiqKhan A brighter Future for London! https:// twitter.com/theirishpost/s tatus/727876706514702339 …";;@SadiqKhan;;"727966494928285696";https://twitter.com/Anthony_M_Kelly/status/727966494928285696
Mizan_Chaudhury;2016-05-05 05:01;3;0;"We are #ReadyForKhan - 1 day to go! #SadiqKhan4LondonMayor #Labour2016 @SadiqKhan / http://www. sadiq.london pic.twitter.com/K8XqcwmbEX";;@SadiqKhan;#ReadyForKhan #SadiqKhan4LondonMayor #Labour2016;"727966478008471552";https://twitter.com/Mizan_Chaudhury/status/727966478008471552
Juliet777777;2016-05-05 05:01;40;18;"#Labour 's Sadiq Khan 'UNFIT' to be London mayor 'due to links to extremists', rival says http:// bit.ly/1rtImXP pic.twitter.com/lCP581DpT4";;;#Labour;"727966405811830784";https://twitter.com/Juliet777777/status/727966405811830784
thegulftoday;2016-05-05 05:01;0;0;"#London set to elect Muslim mayor http:// gulftoday.ae/portal/88fd7af c-bf6d-4d40-85b5-e47df5a3184b.aspx … #SadiqKhan #LondonMayor2016";;;#London #SadiqKhan #LondonMayor2016;"727966337885208576";https://twitter.com/thegulftoday/status/727966337885208576
HuffPostAlgerie;2016-05-05 05:01;2;2;"Mairie de Londres: le musulman Sadiq Khan creuse l'écart dans les sondages http:// huff.to/1TncJoJ";;;;"727966317437976576";https://twitter.com/HuffPostAlgerie/status/727966317437976576
BindaRai1;2016-05-05 05:00;0;2;"Vote @SadiqKhan -enthusiast for London&Londoners, and London's place on the world stage. pic.twitter.com/RplsTlDMBK";;@SadiqKhan;;"727966253772623873";https://twitter.com/BindaRai1/status/727966253772623873
as_aama;2016-05-05 05:00;0;1;"@SadiqKhan @rioferdy5 @riofoundation @tony_colville @UKChange @LondonYouth @DavidLammy @mylifemysay @UKPatchwork";;@SadiqKhan @rioferdy5 @riofoundation @tony_colville @UKChange @LondonYouth @DavidLammy @mylifemysay @UKPatchwork;;"727966236580163585";https://twitter.com/as_aama/status/727966236580163585
TPBarn;2016-05-05 05:00;0;0;"@SadiqKhan and drive down prices that will make you really popular (not)";;@SadiqKhan;;"727966227960872962";https://twitter.com/TPBarn/status/727966227960872962
as_aama;2016-05-05 05:00;0;1;"@SadiqKhan @HarrietHarman";;@SadiqKhan @HarrietHarman;;"727966197698973697";https://twitter.com/as_aama/status/727966197698973697
as_aama;2016-05-05 05:00;0;1;"@SadiqKhan you are superman for Londoners";;@SadiqKhan;;"727966144611618818";https://twitter.com/as_aama/status/727966144611618818
sharidinmumuni;2016-05-05 05:00;1;1;"Don't forget to #VoteLabourOnThursday for @SadiqKhan #mayoralelections to become #MayorofLondon 5th May 2016";;@SadiqKhan;#VoteLabourOnThursday #mayoralelections #MayorofLondon;"727966121006137344";https://twitter.com/sharidinmumuni/status/727966121006137344
WorldIllum;2016-05-05 05:00;0;0;"Londoners Could Elect City's First Muslim Mayor: London may elect it's first Muslim mayor, Sadiq Khan , on Thu... http:// n.pr/24rRvBo";;;;"727966109475835904";https://twitter.com/WorldIllum/status/727966109475835904
villagenotts;2016-05-05 05:00;0;1;"@NHadjimichael @SadiqKhan Why vote for a bully system thats screws you?";;@NHadjimichael @SadiqKhan;;"727966105948585984";https://twitter.com/villagenotts/status/727966105948585984
kooldroidapps;2016-05-05 05:00;0;0;"6. Fort McMurray (↓) 7. Sadiq Khan (★New) 8. Ns&i (↓) 9. Jamie Vardy lookalike (↓) 10. Radiohead Burn The Witch (↓) #Trending";;;#Trending;"727966053192630274";https://twitter.com/kooldroidapps/status/727966053192630274
iConleth;2016-05-05 05:00;0;0;"Vote for me: London’s mayoral candidates have their say | Sadiq Khan , #VoteKhan for a #BetterLondon http:// gu.com/p/4tpa4/stw";;;#VoteKhan #BetterLondon;"727966052626382848";https://twitter.com/iConleth/status/727966052626382848
SouthCroydonlad;2016-05-05 04:59;0;0;"@SadiqKhan excellent, you've got my vote. I can't see #NastyZac who only cares about his wealthy, rich friends doing that";;@SadiqKhan;#NastyZac;"727966009030758401";https://twitter.com/SouthCroydonlad/status/727966009030758401
twgmb;2016-05-05 04:59;3;2;"Good luck @SadiqKhan tomorrow and to all Labour candidates in London Assembly and council elections https:// twitter.com/sadiqkhan/stat us/727841799079927808 …";;@SadiqKhan;;"727965929032798208";https://twitter.com/twgmb/status/727965929032798208
coleman9494;2016-05-05 04:59;0;0;"Good Luck to Sadiq Khan in the mayoral elections and to the Labour Cllr, PCC's elseware.";;;;"727965847155814400";https://twitter.com/coleman9494/status/727965847155814400
Hiddyblow;2016-05-05 04:59;0;0;"Say no to Trump-like politician. Our diversity makes us stronger and better. Hence i'm voting #SadiqKhan pic.twitter.com/yVGI0FbHyb";;;#SadiqKhan;"727965799852412929";https://twitter.com/Hiddyblow/status/727965799852412929
RedCllr;2016-05-05 04:58;4;5;"Great to see #SE1 springing up for @SadiqKhan & @FloEshalomi ! #ReadyForKhan pic.twitter.com/dZoHwa36jF";;@SadiqKhan @FloEshalomi;#SE1 #ReadyForKhan;"727965658101747712";https://twitter.com/RedCllr/status/727965658101747712
iam_ijaz;2016-05-05 04:58;0;1;"@titojourno @murtazasolangi @SadiqKhan but some are odd one out https:// twitter.com/HniaziISF/stat us/727959349545598976 …";;@titojourno @murtazasolangi @SadiqKhan;;"727965623796535300";https://twitter.com/iam_ijaz/status/727965623796535300
eats_everything;2016-05-05 04:58;38;154;"Londoners, vote Sadiq Khan tomorrow if for no other reason than he is going to be (by all accounts) a lot kinder to nightlife/raving. :)";;;;"727965604238532608";https://twitter.com/eats_everything/status/727965604238532608
1maharg1;2016-05-05 04:58;0;0;"Use your #vote2016 Be Amazing #VoteLabour #SadiqKhan #LondonMayor2016 #PoliceandCrimeCommissioner @MattWrack @SarahOwen_ @HastingsRyeLab";;@MattWrack @SarahOwen_ @HastingsRyeLab;#vote2016 #VoteLabour #SadiqKhan #LondonMayor2016 #PoliceandCrimeCommissioner;"727965590351155200";https://twitter.com/1maharg1/status/727965590351155200
JuliaTelfer;2016-05-05 04:57;0;1;"@SadiqKhan Good luck tomorrow";;@SadiqKhan;;"727965519127678977";https://twitter.com/JuliaTelfer/status/727965519127678977
Adrie_vdLuijt;2016-05-05 04:57;0;0;"@SadiqKhan Will you keep our buses safe though? https:// twitter.com/sadiqkhan/stat us/727899330473017344 …";;@SadiqKhan;;"727965504841891841";https://twitter.com/Adrie_vdLuijt/status/727965504841891841
johnnykidney;2016-05-05 04:57;0;0;"BBC "News" website still ignoring @SadiqKhan "Uncle Tom" story. It's not like he's vying for 2nd most powerful job in the land... @BBCNews";;@SadiqKhan @BBCNews;;"727965464312320000";https://twitter.com/johnnykidney/status/727965464312320000
iam_ijaz;2016-05-05 04:57;0;0;"@AmirMateen2 @SadiqKhan situation is it becoming PMLN vs PTI in London as well?? :) https:// twitter.com/HniaziISF/stat us/727959349545598976 …";;@AmirMateen2 @SadiqKhan;;"727965352131493890";https://twitter.com/iam_ijaz/status/727965352131493890
SoundArtHannah;2016-05-05 04:57;0;5;"Don't forget to vote tomorrow! #VoteLabour #SadiqKhan #LocalElections pic.twitter.com/rNDQr0I9p8";;;#VoteLabour #SadiqKhan #LocalElections;"727965286662606848";https://twitter.com/SoundArtHannah/status/727965286662606848
Brain1Brain;2016-05-05 04:56;0;1;"@CleanAirLondon @nicholascecil #TeamKhan @SadiqKhan will do it vote Sadiq 05 05 2016";;@CleanAirLondon @nicholascecil @SadiqKhan;#TeamKhan;"727965246216900609";https://twitter.com/Brain1Brain/status/727965246216900609
sumaira_sheikh;2016-05-05 04:56;0;0;"@SadiqKhan @AmirMateen2 poor Londoners.Ab un ki life b pKistanio k Haath mien";;@SadiqKhan @AmirMateen2;;"727965223898910720";https://twitter.com/sumaira_sheikh/status/727965223898910720
0_1_L_A_R_0_1;2016-05-05 04:56;0;0;"Sadiq Khan says 'I'm sorry' after using 'Uncle Toms' slur against moderate Muslims | via http://www. telegraph.co.uk/news/2016/05/0 4/labour-plunged-into-fresh-race-row-as-london-mayoral-candidate-s/ … Sadiq X *laughs*";;;;"727965209839702016";https://twitter.com/0_1_L_A_R_0_1/status/727965209839702016
KBLabour;2016-05-05 04:56;0;0;"@Melindola @MartinWhelton @SadiqKhan We would interpret that as meaning the existing building is beyond economical repair.";;@Melindola @MartinWhelton @SadiqKhan;;"727965197269381120";https://twitter.com/KBLabour/status/727965197269381120
kooldjrian2;2016-05-05 04:56;0;2;"@Deanofcomedy whY are we labeling him as Muslim. He is Londoner and should work for betterment of London Muslim or no Muslim @SadiqKhan";;@Deanofcomedy @SadiqKhan;;"727965086099210240";https://twitter.com/kooldjrian2/status/727965086099210240
annepenketh;2016-05-05 04:55;0;0;"French media very excited about prospect of first Muslim mayor for London #SadiqKhan";;;#SadiqKhan;"727964994432860161";https://twitter.com/annepenketh/status/727964994432860161
as_aama;2016-05-05 04:55;0;0;"@Uma_Kumaran @SadiqKhan @GarethThomasMP @TeamKhan2016 @NavinShah2016 our superman sadiq khan";;@Uma_Kumaran @SadiqKhan @GarethThomasMP @TeamKhan2016 @NavinShah2016;;"727964943174209542";https://twitter.com/as_aama/status/727964943174209542
Cave_Art_Films;2016-05-05 04:55;0;0;"@Ichy_Vagenda @junayed_ @BigotExposed @HuffPostUK Will the sausage up @KTHopkins 's bottom when Sadiq Khan becomes mayor be halal?";;@Ichy_Vagenda @junayed_ @BigotExposed @HuffPostUK @KTHopkins;;"727964887784239105";https://twitter.com/Cave_Art_Films/status/727964887784239105
as_aama;2016-05-05 04:55;0;1;"@JessieWare @SadiqKhan we are waiting for our superman which is sadiqkhan only you r our best choice";;@JessieWare @SadiqKhan;;"727964829546360832";https://twitter.com/as_aama/status/727964829546360832
pharaohmau;2016-05-05 04:55;0;0;"Sadiq Khan says 'I'm sorry' after using 'Uncle Toms' slur against moderate Muslims http://www. telegraph.co.uk/news/2016/05/0 4/labour-plunged-into-fresh-race-row-as-london-mayoral-candidate-s/ …";;;;"727964784063193089";https://twitter.com/pharaohmau/status/727964784063193089
StellaHMrs;2016-05-05 04:54;0;0;"@SadiqKhan closing down "legal high" shops in Tooting ?....";;@SadiqKhan;;"727964764773699586";https://twitter.com/StellaHMrs/status/727964764773699586
KlasraRauf;2016-05-05 04:54;94;208;"Pakistanis happy about 1st Muslim Sadiq Khan ,also vote Mayor in LHR,Karachi&Islamabad who is Hindu,Sikh&Christan? https:// twitter.com/arslantariq/st atus/727963076834799617 …";;;;"727964585551106048";https://twitter.com/KlasraRauf/status/727964585551106048
joriszwart;2016-05-05 04:54;0;0;"Londoners, please vote for @SadiqKhan in the mayoral elections tomorrow. Definitely the better candidate overall.";;@SadiqKhan;;"727964527376121858";https://twitter.com/joriszwart/status/727964527376121858
susiesymes1;2016-05-05 04:53;0;0;"@LawMike now I've got your attention Mike, read terrific *truthful* piece http:// bit.ly/1rVqDbT on local @19pst . @SadiqKhan";;@LawMike @19pst @SadiqKhan;;"727964392671825923";https://twitter.com/susiesymes1/status/727964392671825923
k_d85;2016-05-05 04:52;1;1;"Unless of course you find race-baiting gutter politics appalling, in which case @SadiqKhan is your man! https:// twitter.com/borisjohnson/s tatus/727963410412019712 …";;@SadiqKhan;;"727964182797266945";https://twitter.com/k_d85/status/727964182797266945
as_aama;2016-05-05 04:52;0;1;"@SadiqKhan @FloEshalomi @HarrietHarman @peterjohn6 @SouthwarkLabour @helenhayes_ @ChukaUmunna @VauxhallLabour @LambethLabour @coyleneil";;@SadiqKhan @FloEshalomi @HarrietHarman @peterjohn6 @SouthwarkLabour @helenhayes_ @ChukaUmunna @VauxhallLabour @LambethLabour @coyleneil;;"727964147351224321";https://twitter.com/as_aama/status/727964147351224321
Aminurahman;2016-05-05 04:51;5;4;"Guys @GanatraNitin aka Masood from my fave soap #EastEnders says vote for @SadiqKhan tomorrow. #ReadyForKhan https:// twitter.com/ganatranitin/s tatus/727883817139212288 …";;@GanatraNitin @SadiqKhan;#EastEnders #ReadyForKhan;"727964000496037889";https://twitter.com/Aminurahman/status/727964000496037889
islingtonlloyd;2016-05-05 04:51;0;1;"5 May is Election Day, help us get the vote out for @SadiqKhan ! http:// sadiq.london/volunteer #TeamKhan pic.twitter.com/Qvqmg9EyLH";;@SadiqKhan;#TeamKhan;"727963956833325056";https://twitter.com/islingtonlloyd/status/727963956833325056
Labster73;2016-05-05 04:51;1;0;"@SadiqKhan @bcomininvisible When Tories throw their smears around, remind them of this; http://www. independent.co.uk/voices/comment /tories-have-forgotten-that-thatcher-wasnt-just-a-terrorist-sympathiser-but-close-friends-with-one-10507850.html …";;@SadiqKhan @bcomininvisible;;"727963888172580864";https://twitter.com/Labster73/status/727963888172580864
1vvooiiccee;2016-05-05 04:51;12;4;"Revealed: London Mayor candidate Sadiq Khan 's links to Islamic extremist http://www. thesun.co.uk/sol/homepage/n ews/6927497/London-Mayor-candidate-Sadiq-Khans-links-to-Islamic-extremist-revealed.html?#_=_ …";;;#_;"727963867255586816";https://twitter.com/1vvooiiccee/status/727963867255586816
Saggydaddy;2016-05-05 04:51;0;1;"@jonburkeUK @SadiqKhan Thank-you";;@jonburkeUK @SadiqKhan;;"727963817032994817";https://twitter.com/Saggydaddy/status/727963817032994817
tm014d1009;2016-05-05 04:51;0;0;"@DanJarvisMP @SadiqKhan @IvanaBartoletti @LondonLabour not my cup of tea Mr Khan a touch slippery for me, is he squeaky clean?";;@DanJarvisMP @SadiqKhan @IvanaBartoletti @LondonLabour;;"727963812612194308";https://twitter.com/tm014d1009/status/727963812612194308
1vvooiiccee;2016-05-05 04:51;0;0;"Revealed: London Mayor candidate Sadiq Khan 's links to Islamic extremist http:// fb.me/7pgNaBBA9";;;;"727963798791933952";https://twitter.com/1vvooiiccee/status/727963798791933952
as_aama;2016-05-05 04:51;0;1;"@theirishpost @SadiqKhan my support is with khan .";;@theirishpost @SadiqKhan;;"727963789019205632";https://twitter.com/as_aama/status/727963789019205632
Mehdi_Kerrouche;2016-05-05 04:51;7;9;"Nous ne tolérons pas juste la différence, nous la respectons et nous la célébrons. Voilà l’histoire de Londres. [ Sadiq Khan ]";;;;"727963777501679622";https://twitter.com/Mehdi_Kerrouche/status/727963777501679622
maxbryson92;2016-05-05 04:50;0;0;"How many of your proposals are properly funded @SadiqKhan ? #none #wrongforlondon";;@SadiqKhan;#none #wrongforlondon;"727963751991939073";https://twitter.com/maxbryson92/status/727963751991939073
ahmedrazaqta;2016-05-05 04:50;0;1;"@BBC_Parody @georgegalloway @SadiqKhan pic.twitter.com/E2WMW075WS";;@BBC_Parody @georgegalloway @SadiqKhan;;"727963729401360384";https://twitter.com/ahmedrazaqta/status/727963729401360384
bilal_labour;2016-05-05 04:50;6;5;"@SeemaMalhotra1 capturing the mood of urgency at @SadiqKhan marathon phonebank to get #london #ReadyForKhan pic.twitter.com/RnEErMdmsI";;@SeemaMalhotra1 @SadiqKhan;#london #ReadyForKhan;"727963618017431554";https://twitter.com/bilal_labour/status/727963618017431554
LondonrsOnBikes;2016-05-05 04:50;36;22;"#VoteBike tomorrow - our recommendation for Mayor: 1st choice @sianberry Green 2nd choice @SadiqKhan Labour pic.twitter.com/hyX5pk2bUB";;@sianberry @SadiqKhan;#VoteBike;"727963583603159041";https://twitter.com/LondonrsOnBikes/status/727963583603159041
jonburkeUK;2016-05-05 04:49;8;18;"That moment when you've smashed a #GOTV leaflet drop for @SadiqKhan , and you're the last man standing... #VoteLabour pic.twitter.com/6xap2hwxsU";;@SadiqKhan;#GOTV #VoteLabour;"727963424953602049";https://twitter.com/jonburkeUK/status/727963424953602049
ChildNeedFather;2016-05-05 04:49;4;6;"@eddieizzard why support a party that does not support #SharedParenting or #Equality for fathers? @CllrSimonHall @SadiqKhan @F4JOfficial";;@eddieizzard @CllrSimonHall @SadiqKhan @F4JOfficial;#SharedParenting #Equality;"727963397363478529";https://twitter.com/ChildNeedFather/status/727963397363478529
maninthestreet9;2016-05-05 04:49;0;0;"@theirishpost @SadiqKhan ....and Hamas and Hezbollah ?";;@theirishpost @SadiqKhan;;"727963374726828033";https://twitter.com/maninthestreet9/status/727963374726828033
joshsmith1805;2016-05-05 04:48;0;0;"@JamesMcHaleUK @SadiqKhan Had a bit much to drink there James xD";;@JamesMcHaleUK @SadiqKhan;;"727963222096130048";https://twitter.com/joshsmith1805/status/727963222096130048
AlexC93;2016-05-05 04:48;0;3;"Best of luck to all Labour candidates standing in tomorrow's elections across the country & especially to @SadiqKhan who I hope more than";;@SadiqKhan;;"727963203318255616";https://twitter.com/AlexC93/status/727963203318255616
suhailaziz01;2016-05-05 04:48;0;0;"@SadiqKhan GOOD LUCK tomorrow.";;@SadiqKhan;;"727963159852666882";https://twitter.com/suhailaziz01/status/727963159852666882
Bob_Hutchinson;2016-05-05 04:48;0;0;"Brits about to elect extremist Muslim, Sadiq Khan , as mayor of London. http://www. telegraph.co.uk/news/2016/05/0 4/labour-plunged-into-fresh-race-row-as-london-mayoral-candidate-s/ …";;;;"727963144912441344";https://twitter.com/Bob_Hutchinson/status/727963144912441344
MianSubhan;2016-05-05 04:48;0;0;"@SadiqKhan Wishing you Very Good Luck for tommorrow. May allah bless u with success. Aameen";;@SadiqKhan;;"727963084053221376";https://twitter.com/MianSubhan/status/727963084053221376
sahmed43;2016-05-05 04:48;0;1;"@AmirMateen2 @SadiqKhan he is going to win.this post was held by Tory from decade.this time tory put weak candidate against him";;@AmirMateen2 @SadiqKhan;;"727963078860648449";https://twitter.com/sahmed43/status/727963078860648449
EngrSamKhan;2016-05-05 04:47;0;0;"MQM’s slogan: ‘Mayor tou apna hona chahiye’ Sadiq Khan Lodon Mayor Elections 5th May Thursday 2016. #SadiqKhan ... http:// fb.me/7LoBBaCsh";;;#SadiqKhan;"727962988821483520";https://twitter.com/EngrSamKhan/status/727962988821483520
robertcp;2016-05-05 04:47;0;0;"@ElliotBidgood @georgeeaton @SadiqKhan I really don't know what else Labour can do. The last Labour Mayor has been suspended!";;@ElliotBidgood @georgeeaton @SadiqKhan;;"727962908391542784";https://twitter.com/robertcp/status/727962908391542784
LondonNurse2015;2016-05-05 04:47;3;0;"Big thank you to @SadiqKhan for his support of #bursaryorbust @unisonnurses @unisontweets @NursingTimes pic.twitter.com/UQXJ4jtHy5";;@SadiqKhan @unisonnurses @unisontweets @NursingTimes;#bursaryorbust;"727962899667423234";https://twitter.com/LondonNurse2015/status/727962899667423234
heidijukes;2016-05-05 04:46;0;1;"@CleanAirLondon @LonGreenParty @sianberry @SadiqKhan need to readdress congestion, cap PH";;@CleanAirLondon @LonGreenParty @sianberry @SadiqKhan;;"727962745769996289";https://twitter.com/heidijukes/status/727962745769996289
Willtholmes;2016-05-05 04:46;4;8;"Really looking forward to making sure @SadiqKhan is our Mayor tomorrow. It's gonna be a long ole day, but it'll be worth it #TeamKhan";;@SadiqKhan;#TeamKhan;"727962603046227968";https://twitter.com/Willtholmes/status/727962603046227968
Booo_government;2016-05-05 04:46;0;0;". @SadiqKhan @ChukaUmunna @wesstreeting @eddieizzard And crack down on the problem of too many white men in London government, right...";;@SadiqKhan @ChukaUmunna @wesstreeting @eddieizzard;;"727962541087920128";https://twitter.com/Booo_government/status/727962541087920128
Gareth1958;2016-05-05 04:46;0;0;"http://www. bbc.co.uk/news/uk-362054 11 … And they all voted three times by postal vote for @SadiqKhan";;@SadiqKhan;;"727962540781776896";https://twitter.com/Gareth1958/status/727962540781776896
bilal_labour;2016-05-05 04:46;2;4;"@Ed_Miliband captivates a packed #ReadyForKhan volunteer team after a marathon phonebank for @SadiqKhan pic.twitter.com/czOnhPhi5E";;@Ed_Miliband @SadiqKhan;#ReadyForKhan;"727962527670349824";https://twitter.com/bilal_labour/status/727962527670349824
TFC2910;2016-05-05 04:45;0;0;"Mayor of London vote tomorrow #TeamKhan @SadiqKhan";;@SadiqKhan;#TeamKhan;"727962474385920000";https://twitter.com/TFC2910/status/727962474385920000
BindaRai1;2016-05-05 04:44;1;3;"London needs strong leadership with vision - only one man for the job - vote 4 @SadiqKhan pic.twitter.com/s8NWArkZOR";;@SadiqKhan;;"727962137411387392";https://twitter.com/BindaRai1/status/727962137411387392
ooJAXoo;2016-05-05 04:44;0;1;"Spoken to few people in #London so far all voted #SadiqKhan #Labour #LondonMayor2016";;;#London #SadiqKhan #Labour #LondonMayor2016;"727962124534861826";https://twitter.com/ooJAXoo/status/727962124534861826
beckycollins_11;2016-05-05 04:44;0;2;"Looking forward to voting for the first time tomorrow and for the brilliant @SadiqKhan at that - he'll make a fantastic Mayor of London!";;@SadiqKhan;;"727962123394031616";https://twitter.com/beckycollins_11/status/727962123394031616
HaleyMikedhaley;2016-05-05 04:44;0;0;"Shameful Green leaflet as is their decision not to give Sadiq Khan second choice in London. Surely better than this? https:// twitter.com/labourlewis/st atus/727948058500210689 …";;;;"727962116548857857";https://twitter.com/HaleyMikedhaley/status/727962116548857857
JANchlsn;2016-05-05 04:44;1;0;"Sadiq Khan 's speech on prison reform: full text http://www. newstatesman.com/politics/2014/ 03/sadiq-khans-speech-prison-reform-full-text …";;;;"727962101285847044";https://twitter.com/JANchlsn/status/727962101285847044
javerias;2016-05-05 04:44;0;2;"@AmirMateen2 @SadiqKhan good luck";;@AmirMateen2 @SadiqKhan;;"727962001515884546";https://twitter.com/javerias/status/727962001515884546
AlwynTurner;2016-05-05 04:43;0;0;"@SadiqKhan He won't get my vote tho. Labour blocked my membership & didn't return my £3, so they can sod off. I don't vote for thieves.";;@SadiqKhan;;"727961936667807745";https://twitter.com/AlwynTurner/status/727961936667807745
OmarBaggili;2016-05-05 04:43;0;0;"Theatrical performance at PMQs @David_Cameron . Shame about the substance. Also apology for @jeremycorbyn @SadiqKhan ? https:// twitter.com/SkyNewsTonight /status/727939826016604160 …";;@David_Cameron @jeremycorbyn @SadiqKhan;;"727961923250171908";https://twitter.com/OmarBaggili/status/727961923250171908
deuxiemetour;2016-05-05 04:43;3;0;"Sadiq Khan , l'ascension d'un symbole - Libération http:// bit.ly/23q3vO1";;;;"727961889863442432";https://twitter.com/deuxiemetour/status/727961889863442432
TheRainCloudsUK;2016-05-05 04:43;0;0;"Me and the Lovely Nicola Corrigan will be there tomorrow voting for Labours own Sadiq Khan , standing for mayor of... http:// fb.me/49qxuueoS";;;;"727961862407655425";https://twitter.com/TheRainCloudsUK/status/727961862407655425
spaceclampit9;2016-05-05 04:43;0;0;"@Truth_Raker can u imagine the Supremacist #fascist and foreign #Muslims running rampage if scumbag #SadiqKhan wins";;@Truth_Raker;#fascist #Muslims #SadiqKhan;"727961827901120514";https://twitter.com/spaceclampit9/status/727961827901120514
BorrisYacomine;2016-05-05 04:43;0;0;"@Terminal_Boy @eddieizzard @SadiqKhan haha";;@Terminal_Boy @eddieizzard @SadiqKhan;;"727961821462863873";https://twitter.com/BorrisYacomine/status/727961821462863873
